Source,Target,Type,Id,Label,Weight
1240,4464,Directed,11852,,1
737,4464,Directed,7223,,1
2886,4463,Directed,23449,,1
1407,4456,Directed,12143,,1
581,4456,Directed,5885,,1
4245,4454,Directed,29986,,1
4406,4451,Directed,30548,,1
2462,4451,Directed,20283,,1
257,4438,Directed,2877,,1
4436,2424,Directed,18607,,1
581,4432,Directed,5863,,1
2321,4431,Directed,19257,,1
1070,4431,Directed,9759,,1
1773,4430,Directed,14753,,1
1773,4429,Directed,14752,,1
3786,4429,Directed,13902,,1
4151,4428,Directed,29467,,1
2321,4426,Directed,19252,,1
1924,4426,Directed,16538,,1
1133,4425,Directed,10410,,1
185,4425,Directed,2230,,1
166,4425,Directed,1657,,1
4424,3097,Directed,16027,,1
2740,4422,Directed,22500,,1
3925,4418,Directed,28559,,1
1883,4418,Directed,16256,,1
581,4418,Directed,6007,,1
202,4418,Directed,2393,,1
1150,4418,Directed,587,,1
4416,1963,Directed,30615,,1
4410,1883,Directed,16022,,1
4406,4071,Directed,30568,,1
4406,4380,Directed,30542,,1
4306,4406,Directed,30166,,1
4280,4406,Directed,30092,,1
4251,4406,Directed,30004,,1
4249,4406,Directed,29999,,1
4123,4406,Directed,29312,,1
4075,4406,Directed,29093,,1
4018,4406,Directed,28923,,1
3912,4406,Directed,28514,,1
3905,4406,Directed,28481,,1
3679,4406,Directed,27322,,1
3651,4406,Directed,27239,,1
3124,4406,Directed,24871,,1
3026,4406,Directed,24355,,1
2971,4406,Directed,24061,,1
2931,4406,Directed,23814,,1
3762,4406,Directed,23384,,1
2781,4406,Directed,22782,,1
2740,4406,Directed,22541,,1
2627,4406,Directed,21414,,1
2577,4406,Directed,21138,,1
2552,4406,Directed,21021,,1
2549,4406,Directed,20998,,1
2495,4406,Directed,20668,,1
2491,4406,Directed,20639,,1
2398,4406,Directed,19730,,1
2284,4406,Directed,19090,,1
2221,4406,Directed,18741,,1
2175,4406,Directed,18382,,1
2676,4406,Directed,18061,,1
2019,4406,Directed,17337,,1
2003,4406,Directed,17191,,1
1473,4406,Directed,16972,,1
1921,4406,Directed,16486,,1
1836,4406,Directed,15855,,1
1718,4406,Directed,14434,,1
1619,4406,Directed,13873,,1
1577,4406,Directed,13429,,1
1520,4406,Directed,13047,,1
1513,4406,Directed,13014,,1
1439,4406,Directed,12426,,1
1142,4406,Directed,10456,,1
981,4406,Directed,9155,,1
978,4406,Directed,9136,,1
811,4406,Directed,7891,,1
641,4406,Directed,6479,,1
629,4406,Directed,6399,,1
585,4406,Directed,6098,,1
564,4406,Directed,5688,,1
473,4406,Directed,4914,,1
300,4406,Directed,3157,,1
275,4406,Directed,3018,,1
251,4406,Directed,2841,,1
200,4406,Directed,2348,,1
137,4406,Directed,1329,,1
83,4406,Directed,782,,1
46,4406,Directed,551,,1
104,4406,Directed,124,,1
1,4406,Directed,112,,1
1773,4405,Directed,14740,,1
4076,4404,Directed,29098,,1
2781,4404,Directed,22787,,1
2160,4404,Directed,18260,,1
2095,4404,Directed,17894,,1
856,4404,Directed,8113,,1
149,4404,Directed,1483,,1
3925,4400,Directed,28561,,1
3925,4399,Directed,28554,,1
2559,4396,Directed,21070,,1
1883,4391,Directed,16234,,1
581,4383,Directed,5814,,1
4071,4380,Directed,35262,,1
2634,4380,Directed,21436,,1
2615,4380,Directed,21378,,1
2481,4380,Directed,20482,,1
1773,4380,Directed,15161,,1
1229,4380,Directed,11131,,1
166,4380,Directed,1827,,1
2857,4378,Directed,23273,,1
2481,4378,Directed,20581,,1
166,4378,Directed,1976,,1
4133,4377,Directed,29369,,1
4057,4377,Directed,29052,,1
3847,4377,Directed,28226,,1
1268,4377,Directed,11307,,1
698,4377,Directed,6907,,1
2857,4375,Directed,23271,,1
2825,4375,Directed,23138,,1
2503,4375,Directed,20687,,1
2481,4375,Directed,20555,,1
1464,4375,Directed,12590,,1
1431,4375,Directed,12394,,1
166,4375,Directed,1971,,1
4374,593,Directed,30424,,1
4330,4374,Directed,30296,,1
4029,4374,Directed,28951,,1
2997,4374,Directed,24251,,1
2845,4374,Directed,22883,,1
2778,4374,Directed,22714,,1
2734,4374,Directed,22445,,1
2481,4374,Directed,20577,,1
2330,4374,Directed,19332,,1
2323,4374,Directed,19280,,1
1775,4374,Directed,15296,,1
1697,4374,Directed,14261,,1
1601,4374,Directed,13748,,1
1555,4374,Directed,13286,,1
1483,4374,Directed,12831,,1
1443,4374,Directed,12489,,1
1320,4374,Directed,11589,,1
3685,4374,Directed,9708,,1
906,4374,Directed,8593,,1
690,4374,Directed,6865,,1
94,4374,Directed,1004,,1
91,4374,Directed,833,,1
2201,4369,Directed,8304,,1
4063,4365,Directed,29072,,1
2834,4365,Directed,23178,,1
2740,4365,Directed,22584,,1
2722,4365,Directed,22230,,1
1773,4365,Directed,15258,,1
2614,4364,Directed,21356,,1
2376,4362,Directed,19575,,1
4359,4087,Directed,15986,,1
2997,4355,Directed,24236,,1
3315,4353,Directed,25720,,1
4351,2860,Directed,30366,,1
627,4351,Directed,6384,,1
4349,2323,Directed,15978,,1
1773,4349,Directed,14808,,1
4347,863,Directed,30351,,1
3746,4347,Directed,27741,,1
3001,4347,Directed,24267,,1
2845,4347,Directed,22919,,1
2506,4347,Directed,20734,,1
2398,4347,Directed,19729,,1
1089,4347,Directed,9875,,1
641,4347,Directed,6480,,1
376,4347,Directed,4099,,1
200,4347,Directed,2347,,1
1773,4346,Directed,15139,,1
4280,4337,Directed,30093,,1
2913,4337,Directed,28829,,1
2573,4337,Directed,21122,,1
2523,4337,Directed,20804,,1
737,4337,Directed,7214,,1
4336,3097,Directed,30316,,1
1773,4333,Directed,15241,,1
39,4333,Directed,526,,1
4332,2481,Directed,17325,,1
4330,1850,Directed,30289,,1
2960,4330,Directed,28492,,1
2992,4330,Directed,24136,,1
2090,4330,Directed,17878,,1
1996,4330,Directed,17151,,1
1601,4330,Directed,13725,,1
275,4330,Directed,3007,,1
1924,4326,Directed,16676,,1
2913,4324,Directed,28819,,1
3047,4324,Directed,24492,,1
2825,4321,Directed,23107,,1
166,4321,Directed,1690,,1
1773,4319,Directed,15231,,1
1715,4319,Directed,14424,,1
777,4319,Directed,7455,,1
275,4319,Directed,3019,,1
1,4319,Directed,114,,1
1520,4318,Directed,13051,,1
859,4318,Directed,8165,,1
1924,4317,Directed,16666,,1
581,4317,Directed,5982,,1
1184,4316,Directed,10877,,1
4313,3373,Directed,30199,,1
2740,4313,Directed,22558,,1
1773,4313,Directed,15026,,1
2466,4312,Directed,20343,,1
2081,4312,Directed,17809,,1
1640,4312,Directed,13988,,1
1448,4312,Directed,12500,,1
1442,4308,Directed,12473,,1
166,4307,Directed,1915,,1
3564,4306,Directed,26853,,1
3847,4301,Directed,28235,,1
3438,4301,Directed,26369,,1
2161,4301,Directed,18267,,1
342,4301,Directed,17107,,1
89,4301,Directed,817,,1
1882,4300,Directed,16196,,1
1996,4294,Directed,17163,,1
4053,4291,Directed,29034,,1
2677,4291,Directed,21948,,1
738,4291,Directed,7235,,1
582,4291,Directed,6052,,1
261,4291,Directed,2909,,1
166,4291,Directed,1838,,1
2731,4290,Directed,22274,,1
2503,4290,Directed,20692,,1
2254,4290,Directed,18883,,1
2054,4290,Directed,17646,,1
449,4290,Directed,4727,,1
261,4290,Directed,2919,,1
166,4290,Directed,1877,,1
113,4290,Directed,1114,,1
3756,4289,Directed,27804,,1
581,4289,Directed,5874,,1
3904,4286,Directed,19470,,1
646,4286,Directed,6497,,1
3687,4285,Directed,27347,,1
2921,4285,Directed,23707,,1
2825,4285,Directed,23134,,1
1255,4285,Directed,11244,,1
1437,4283,Directed,12418,,1
3347,4281,Directed,25851,,1
3268,4281,Directed,25413,,1
581,4281,Directed,5870,,1
166,4279,Directed,1747,,1
2466,4278,Directed,20321,,1
2740,4277,Directed,22537,,1
1773,4277,Directed,15209,,1
2680,4276,Directed,28671,,1
3580,4276,Directed,26955,,1
1944,4276,Directed,16791,,1
2146,4273,Directed,18201,,1
1523,4273,Directed,13058,,1
745,4273,Directed,7298,,1
4127,4272,Directed,29334,,1
2913,4272,Directed,28826,,1
3960,4272,Directed,28681,,1
3892,4272,Directed,28363,,1
2943,4272,Directed,23881,,1
2588,4272,Directed,21219,,1
2331,4272,Directed,19336,,1
142,4272,Directed,1378,,1
3007,4270,Directed,24289,,1
1773,4270,Directed,14980,,1
1032,4270,Directed,9514,,1
237,4259,Directed,2732,,1
4010,4258,Directed,28901,,1
581,4258,Directed,5920,,1
3756,4257,Directed,27802,,1
581,4257,Directed,5919,,1
1773,4252,Directed,15192,,1
1229,4252,Directed,11124,,1
3151,4251,Directed,24955,,1
2481,4249,Directed,20531,,1
1924,4249,Directed,16595,,1
733,4249,Directed,7172,,1
1605,4245,Directed,13793,,1
4244,4031,Directed,29982,,1
2310,4244,Directed,19191,,1
1141,4244,Directed,10439,,1
73,4244,Directed,691,,1
3047,4235,Directed,24503,,1
1773,4235,Directed,15183,,1
3691,4232,Directed,27382,,1
3290,4232,Directed,25633,,1
2402,4232,Directed,19746,,1
1773,4232,Directed,15179,,1
856,4232,Directed,8107,,1
2880,4221,Directed,23412,,1
1773,4221,Directed,15169,,1
4220,206,Directed,24310,,1
4220,4128,Directed,24308,,1
4220,3199,Directed,24306,,1
2361,4220,Directed,19494,,1
4218,4121,Directed,15841,,1
2740,4214,Directed,22552,,1
3784,4207,Directed,27955,,1
436,4205,Directed,4588,,1
4191,4202,Directed,29647,,1
3359,4202,Directed,29135,,1
3598,4202,Directed,27013,,1
3377,4202,Directed,25931,,1
2780,4202,Directed,22771,,1
1974,4202,Directed,16982,,1
1132,4202,Directed,10401,,1
1089,4202,Directed,9891,,1
980,4202,Directed,9139,,1
2179,4197,Directed,18413,,1
1226,4195,Directed,11074,,1
1475,4192,Directed,12702,,1
4191,3168,Directed,29632,,1
3847,4191,Directed,28238,,1
3591,4191,Directed,26988,,1
3440,4191,Directed,26385,,1
2891,4191,Directed,23560,,1
2845,4191,Directed,22892,,1
2692,4191,Directed,22042,,1
2614,4191,Directed,21371,,1
2460,4191,Directed,20280,,1
2403,4191,Directed,19772,,1
2117,4191,Directed,18059,,1
1924,4191,Directed,16518,,1
1773,4191,Directed,15153,,1
3769,4191,Directed,13152,,1
1229,4191,Directed,11111,,1
544,4191,Directed,5542,,1
1214,4191,Directed,4671,,1
429,4191,Directed,4470,,1
387,4191,Directed,4164,,1
172,4191,Directed,2001,,1
124,4191,Directed,1202,,1
94,4191,Directed,1009,,1
24,4191,Directed,250,,1
2880,4187,Directed,23414,,1
920,4187,Directed,8694,,1
2997,4184,Directed,24180,,1
1980,4184,Directed,17034,,1
581,4184,Directed,5828,,1
4180,2997,Directed,14361,,1
4053,4179,Directed,29039,,1
2481,4179,Directed,20469,,1
738,4179,Directed,7243,,1
582,4179,Directed,6058,,1
980,4178,Directed,9148,,1
3743,4176,Directed,27718,,1
3038,4176,Directed,24441,,1
2825,4176,Directed,23111,,1
2481,4176,Directed,20465,,1
373,4176,Directed,4072,,1
166,4176,Directed,1797,,1
3743,4174,Directed,27717,,1
2825,4174,Directed,23086,,1
2677,4174,Directed,21962,,1
338,4174,Directed,3532,,1
2354,4173,Directed,28466,,1
3713,4173,Directed,27566,,1
3591,4173,Directed,26983,,1
2963,4173,Directed,24030,,1
3867,4173,Directed,23945,,1
2026,4173,Directed,17398,,1
1996,4173,Directed,17148,,1
2505,4173,Directed,13296,,1
1045,4173,Directed,9611,,1
952,4173,Directed,9003,,1
2722,4172,Directed,22222,,1
1883,4170,Directed,16228,,1
2740,4169,Directed,22595,,1
3958,4169,Directed,21979,,1
166,4154,Directed,1780,,1
3290,4153,Directed,25625,,1
2849,4153,Directed,23245,,1
1317,4153,Directed,11582,,1
1977,4151,Directed,16991,,1
1812,4151,Directed,15746,,1
3580,4150,Directed,26954,,1
1882,4150,Directed,16213,,1
1042,4150,Directed,9567,,1
1382,4142,Directed,11952,,1
2740,4138,Directed,22578,,1
1593,4136,Directed,13536,,1
4133,1850,Directed,29363,,1
3268,4133,Directed,25383,,1
2124,4133,Directed,18086,,1
1388,4133,Directed,11973,,1
494,4133,Directed,5214,,1
4128,1704,Directed,29760,,1
2366,4128,Directed,19510,,1
1007,4128,Directed,9374,,1
581,4128,Directed,5843,,1
300,4128,Directed,3152,,1
2588,4127,Directed,21226,,1
3438,4123,Directed,26373,,1
2376,4123,Directed,19579,,1
1756,4123,Directed,14650,,1
3863,4121,Directed,28300,,1
2492,4121,Directed,20642,,1
213,4121,Directed,2507,,1
3796,4119,Directed,27992,,1
1924,4119,Directed,16675,,1
581,4119,Directed,5907,,1
2781,4111,Directed,22802,,1
2098,4111,Directed,17918,,1
4109,3758,Directed,26901,,1
4109,3743,Directed,26898,,1
4109,1781,Directed,26897,,1
4109,3663,Directed,26895,,1
2503,4109,Directed,20698,,1
2481,4109,Directed,20552,,1
2234,4109,Directed,18787,,1
1147,4109,Directed,10525,,1
664,4109,Directed,6601,,1
485,4109,Directed,5025,,1
373,4109,Directed,4067,,1
261,4109,Directed,2946,,1
166,4109,Directed,1739,,1
4098,4100,Directed,29222,,1
3970,4100,Directed,28727,,1
166,4100,Directed,1730,,1
131,4100,Directed,1246,,1
2466,4098,Directed,20331,,1
1924,4098,Directed,16650,,1
581,4098,Directed,5963,,1
24,4098,Directed,252,,1
2720,4097,Directed,22212,,1
770,4097,Directed,7437,,1
4093,1704,Directed,29210,,1
3013,4093,Directed,24303,,1
3942,4092,Directed,28642,,1
996,4092,Directed,9305,,1
1924,4090,Directed,16642,,1
906,4090,Directed,8594,,1
4087,2626,Directed,29176,,1
3868,4087,Directed,28303,,1
3209,4087,Directed,25122,,1
3053,4087,Directed,24528,,1
2422,4087,Directed,19852,,1
2398,4087,Directed,19732,,1
2148,4087,Directed,18213,,1
1475,4087,Directed,12698,,1
1437,4087,Directed,12415,,1
1298,4087,Directed,11495,,1
466,4087,Directed,4888,,1
3503,4087,Directed,682,,1
2740,4086,Directed,22546,,1
2026,4085,Directed,17406,,1
3290,4080,Directed,25629,,1
2466,4080,Directed,20327,,1
1394,4080,Directed,12017,,1
492,4080,Directed,11023,,1
239,4080,Directed,2754,,1
4076,1850,Directed,29122,,1
4076,1832,Directed,29114,,1
2354,4076,Directed,28471,,1
3741,4076,Directed,27703,,1
3364,4076,Directed,25886,,1
3290,4076,Directed,25636,,1
3145,4076,Directed,24932,,1
2886,4076,Directed,23453,,1
2632,4076,Directed,21433,,1
2617,4076,Directed,21392,,1
1714,4076,Directed,21305,,1
2422,4076,Directed,19858,,1
2175,4076,Directed,18386,,1
1836,4076,Directed,15851,,1
1625,4076,Directed,13897,,1
1557,4076,Directed,13315,,1
1555,4076,Directed,13291,,1
1240,4076,Directed,11851,,1
1089,4076,Directed,9868,,1
989,4076,Directed,9237,,1
938,4076,Directed,8869,,1
724,4076,Directed,7087,,1
698,4076,Directed,6903,,1
605,4076,Directed,6228,,1
587,4076,Directed,6119,,1
564,4076,Directed,5689,,1
550,4076,Directed,5586,,1
475,4076,Directed,4932,,1
473,4076,Directed,4919,,1
160,4076,Directed,1594,,1
124,4076,Directed,1204,,1
24,4076,Directed,305,,1
2201,4075,Directed,8240,,1
2003,4071,Directed,17194,,1
1577,4071,Directed,13431,,1
237,4071,Directed,2708,,1
83,4071,Directed,786,,1
655,4070,Directed,6555,,1
4057,2247,Directed,29053,,1
698,4057,Directed,6911,,1
258,4057,Directed,2884,,1
4053,1781,Directed,29035,,1
3888,4053,Directed,28355,,1
2503,4053,Directed,20709,,1
738,4053,Directed,7242,,1
582,4053,Directed,6085,,1
166,4053,Directed,1699,,1
112,4053,Directed,1089,,1
2650,4049,Directed,21547,,1
508,4049,Directed,19616,,1
1011,4049,Directed,9436,,1
1924,4046,Directed,16598,,1
2722,4043,Directed,22229,,1
1883,4043,Directed,16230,,1
234,4043,Directed,2690,,1
4042,3373,Directed,24958,,1
4033,3097,Directed,28984,,1
4033,2304,Directed,28982,,1
237,4033,Directed,2717,,1
149,4033,Directed,1484,,1
4032,1781,Directed,28970,,1
3743,4032,Directed,27724,,1
1349,4032,Directed,27646,,1
2825,4032,Directed,23131,,1
2731,4032,Directed,22267,,1
2634,4032,Directed,21435,,1
2553,4032,Directed,21026,,1
2503,4032,Directed,20700,,1
2481,4032,Directed,20507,,1
2254,4032,Directed,18874,,1
2209,4032,Directed,18620,,1
2054,4032,Directed,17636,,1
1473,4032,Directed,16968,,1
1464,4032,Directed,12577,,1
1149,4032,Directed,10535,,1
1146,4032,Directed,10511,,1
650,4032,Directed,6516,,1
506,4032,Directed,5296,,1
449,4032,Directed,4715,,1
373,4032,Directed,4059,,1
261,4032,Directed,2928,,1
113,4032,Directed,1100,,1
4030,1883,Directed,15534,,1
1090,4029,Directed,9905,,1
269,4029,Directed,2987,,1
733,4018,Directed,7168,,1
3268,4014,Directed,25381,,1
845,4010,Directed,8064,,1
745,4010,Directed,7304,,1
2634,4007,Directed,21438,,1
2295,4005,Directed,19118,,1
2756,4003,Directed,22652,,1
3965,3999,Directed,28709,,1
554,3999,Directed,5598,,1
24,3999,Directed,273,,1
3997,3412,Directed,23678,,1
3997,3181,Directed,23675,,1
3997,3813,Directed,23674,,1
2654,3996,Directed,21567,,1
1714,3996,Directed,21302,,1
2014,3996,Directed,17274,,1
1723,3996,Directed,14476,,1
1580,3996,Directed,13450,,1
1163,3996,Directed,10638,,1
1084,3996,Directed,9818,,1
275,3996,Directed,3008,,1
6,3996,Directed,30,,1
3547,3991,Directed,26802,,1
3169,3991,Directed,24992,,1
2845,3991,Directed,22915,,1
2466,3991,Directed,20374,,1
1924,3991,Directed,16570,,1
1382,3991,Directed,11949,,1
1226,3991,Directed,11066,,1
1094,3991,Directed,9916,,1
24,3991,Directed,268,,1
1943,3986,Directed,16783,,1
1924,3986,Directed,16558,,1
581,3986,Directed,5856,,1
420,3981,Directed,4430,,1
3097,3979,Directed,31574,,1
3268,3979,Directed,25389,,1
839,3979,Directed,25056,,1
3566,3976,Directed,26854,,1
2740,3976,Directed,22495,,1
2141,3976,Directed,18182,,1
3972,1909,Directed,28742,,1
3971,2977,Directed,22640,,1
1812,3970,Directed,15702,,1
2948,3967,Directed,23910,,1
2161,3967,Directed,18274,,1
2014,3967,Directed,17279,,1
3685,3967,Directed,9714,,1
2051,3966,Directed,17630,,1
1615,3966,Directed,13841,,1
2506,3965,Directed,20733,,1
1753,3965,Directed,14631,,1
641,3965,Directed,6475,,1
3960,2913,Directed,28687,,1
3892,3960,Directed,28362,,1
2943,3960,Directed,23884,,1
2588,3960,Directed,21230,,1
1723,3960,Directed,14474,,1
142,3960,Directed,1380,,1
1773,3958,Directed,15005,,1
2849,3952,Directed,23251,,1
1773,3949,Directed,14999,,1
3943,1963,Directed,32103,,1
3847,3943,Directed,28237,,1
1924,3943,Directed,16732,,1
3577,3942,Directed,26947,,1
1924,3942,Directed,16698,,1
581,3942,Directed,6017,,1
3470,3936,Directed,26521,,1
3416,3936,Directed,26273,,1
3022,3936,Directed,24334,,1
2883,3936,Directed,23432,,1
2740,3936,Directed,22589,,1
2506,3936,Directed,20732,,1
89,3936,Directed,820,,1
1447,3935,Directed,12498,,1
1268,3935,Directed,11300,,1
1883,3934,Directed,16328,,1
1773,3934,Directed,14985,,1
1924,3931,Directed,16713,,1
1924,3929,Directed,16711,,1
3925,674,Directed,28569,,1
3925,2229,Directed,28560,,1
3844,3925,Directed,28209,,1
3407,3925,Directed,26261,,1
2772,3925,Directed,22693,,1
2740,3925,Directed,22583,,1
2231,3925,Directed,18780,,1
2203,3925,Directed,18595,,1
2090,3925,Directed,17881,,1
2026,3925,Directed,17405,,1
1924,3925,Directed,16707,,1
1883,3925,Directed,16317,,1
1766,3925,Directed,14701,,1
1488,3925,Directed,12874,,1
785,3925,Directed,7532,,1
428,3925,Directed,4462,,1
112,3925,Directed,1091,,1
2201,3924,Directed,8295,,1
3923,2781,Directed,20212,,1
3923,3867,Directed,20210,,1
597,3922,Directed,6175,,1
178,3922,Directed,2092,,1
3574,3912,Directed,26909,,1
2661,3912,Directed,21624,,1
2019,3912,Directed,17340,,1
2192,3905,Directed,18559,,1
646,3904,Directed,6496,,1
3903,2107,Directed,28464,,1
178,3898,Directed,2060,,1
2977,3895,Directed,24086,,1
1382,3895,Directed,11935,,1
2943,3892,Directed,23879,,1
2588,3892,Directed,21222,,1
1773,3892,Directed,14958,,1
1723,3892,Directed,14471,,1
142,3892,Directed,1376,,1
1848,3889,Directed,3230,,1
2481,3888,Directed,20551,,1
166,3888,Directed,1925,,1
581,3885,Directed,5981,,1
581,3880,Directed,5956,,1
1984,3874,Directed,17072,,1
1797,3872,Directed,15556,,1
731,3872,Directed,7161,,1
3399,3871,Directed,14294,,1
555,3871,Directed,5599,,1
2859,3868,Directed,23296,,1
2026,3868,Directed,17411,,1
1924,3868,Directed,16640,,1
3867,3566,Directed,23978,,1
3867,1679,Directed,23977,,1
3867,3062,Directed,23974,,1
3867,3522,Directed,23973,,1
3867,3813,Directed,23951,,1
2845,3867,Directed,22887,,1
2026,3867,Directed,17408,,1
1944,3867,Directed,16792,,1
1520,3867,Directed,13048,,1
952,3867,Directed,9018,,1
927,3867,Directed,8731,,1
475,3867,Directed,4930,,1
1214,3867,Directed,4675,,1
369,3867,Directed,3904,,1
272,3867,Directed,2992,,1
237,3867,Directed,2712,,1
85,3867,Directed,797,,1
1226,3866,Directed,11069,,1
1773,3863,Directed,14925,,1
1386,3863,Directed,11964,,1
1229,3863,Directed,11104,,1
105,3863,Directed,1065,,1
3857,3307,Directed,14719,,1
3857,1924,Directed,14716,,1
3857,2740,Directed,14715,,1
733,3857,Directed,7165,,1
3855,1704,Directed,28273,,1
2466,3855,Directed,20383,,1
1969,3855,Directed,16941,,1
1773,3855,Directed,14933,,1
567,3855,Directed,5707,,1
1773,3851,Directed,14931,,1
3202,3849,Directed,25099,,1
1011,3849,Directed,9437,,1
2997,3847,Directed,24176,,1
2845,3847,Directed,22884,,1
1773,3847,Directed,14929,,1
3769,3847,Directed,13150,,1
356,3847,Directed,3701,,1
3577,3845,Directed,26942,,1
3844,674,Directed,28210,,1
3784,3844,Directed,27944,,1
3843,1727,Directed,28208,,1
3842,737,Directed,6364,,1
3842,2849,Directed,6359,,1
3357,3841,Directed,25869,,1
2687,3841,Directed,22015,,1
137,3841,Directed,1334,,1
3002,3837,Directed,24270,,1
1442,3834,Directed,12478,,1
2495,3818,Directed,20663,,1
1483,3817,Directed,12826,,1
3808,432,Directed,28035,,1
3807,3097,Directed,28032,,1
166,3807,Directed,1860,,1
1,3807,Directed,116,,1
480,3802,Directed,4954,,1
2957,3801,Directed,24011,,1
2781,3801,Directed,22840,,1
1924,3801,Directed,16574,,1
1773,3801,Directed,15267,,1
581,3801,Directed,6047,,1
3797,1963,Directed,27994,,1
3453,3797,Directed,26441,,1
3407,3797,Directed,26260,,1
2369,3797,Directed,19516,,1
1773,3797,Directed,14895,,1
1478,3797,Directed,12719,,1
1226,3797,Directed,11058,,1
987,3797,Directed,9212,,1
2201,3797,Directed,8280,,1
2567,3796,Directed,21105,,1
690,3796,Directed,6863,,1
650,3796,Directed,6528,,1
204,3795,Directed,2401,,1
3409,3793,Directed,26263,,1
2179,3790,Directed,18402,,1
3789,1704,Directed,14063,,1
3789,2740,Directed,14062,,1
852,3789,Directed,8085,,1
2932,3788,Directed,27665,,1
760,3788,Directed,7399,,1
3786,3555,Directed,13899,,1
3784,2164,Directed,27960,,1
3784,674,Directed,27954,,1
